timestamp,user_id,group,clicked
2025-03-26 17:04:45.111921,24ca21ee-3cd0-4679-a704-8a20214bf428,B,0
2025-03-26 17:04:45.222614,e44a30ac-69b6-4895-b69d-35725a82e2a5,A,0
2025-03-26 17:04:45.332205,c372f003-1b24-416e-950f-00c4111fdeb4,B,1
2025-03-26 17:04:45.447309,3c710669-ea80-4f25-80df-dee16bc30ad9,A,0
2025-03-26 17:04:45.558733,8108cddd-22ac-49ff-a4a5-aeb4f2a76009,A,1
2025-03-26 17:04:45.672712,1bdb8ffb-e950-413c-a42f-647d4d57635c,A,1
2025-03-26 17:04:45.783603,266ff75e-fd30-4131-b5d4-b29fea840eaa,B,0
2025-03-26 17:04:45.891028,c39f2ff0-543d-4fdc-8957-5a6073d42ffc,A,1
2025-03-26 17:04:46.004624,9153a0af-c6bc-41fa-8b12-bc221cd64adb,A,0
2025-03-26 17:04:46.113170,9a9f7991-c768-4d11-abed-aa1e648dac52,A,1
2025-03-26 17:04:46.228551,f1714ce6-4c13-407f-8afe-1aa6ce20bbcf,A,1
2025-03-26 17:04:46.342927,c6850a0d-b77d-4c66-b939-c7bdae76bf25,A,1
2025-03-26 17:04:46.455968,399f414a-dc85-484a-83ea-be7568acecd9,A,0
2025-03-26 17:04:46.564087,a5f55b42-f608-4d59-9c0d-b2a39552e7f4,B,1
2025-03-26 17:04:46.675699,e92b78dc-facb-4524-9f0f-ea24b7bed1f2,A,1
2025-03-26 17:04:46.790645,e76d082e-7e3b-473d-a7cd-906c97c96038,B,1
2025-03-26 17:04:46.904801,9761375c-0412-4b4a-aadb-18f111b0e063,A,0
2025-03-26 17:04:47.012185,a4f1a363-5fd3-41ea-8b2a-604a12b46983,B,0
2025-03-26 17:04:47.124383,fde891c2-43a8-4f26-b6ee-e4cb336c89d8,B,0
2025-03-26 17:04:47.231918,19dd35d7-9959-4aca-9ca7-1b593a0d5b8a,A,0
2025-03-26 17:04:47.339674,c998884d-761a-4988-a71b-cb96648e1496,B,1
2025-03-26 17:04:47.458484,d85c5a0e-a7e7-4cbe-851d-71acb700d7d7,B,1
2025-03-26 17:04:47.576791,9898f8a1-ebe7-4dad-8287-cde250d22bb1,B,1
2025-03-26 17:04:47.690172,137ee542-0e4f-4b42-96de-bddede871334,B,0
2025-03-26 17:04:47.801272,c9d90756-c2fb-4598-8c38-b820a31abfd6,B,1
2025-03-26 17:04:47.919092,52847b85-3d4a-4624-a6bc-7a6c8e08faac,A,1
2025-03-26 17:04:48.036254,94fd01ac-81df-415f-ae92-23ffd10e250c,A,0
2025-03-26 17:04:48.151316,a2b151fb-4fa6-4f4f-a035-3c859e8a1bff,B,1
2025-03-26 17:04:48.272225,470e1215-b5d2-463c-aefd-cf3855cf6880,A,0
2025-03-26 17:04:48.381534,48bbe264-6e10-4b8b-a7c1-3e15c2bc594f,B,1
2025-03-26 17:04:48.494626,51249b0d-2443-4027-a747-3ae9be6dae15,B,0
2025-03-26 17:04:48.602684,692cd13d-8e50-4675-84f8-ef0ee794de49,B,1
2025-03-26 17:04:48.716292,6597685d-720c-4b1f-94a1-06cb9fc10605,A,0
2025-03-26 17:04:48.825031,a0e3e95b-816e-4bfc-853c-29a05dcdcc06,B,1
2025-03-26 17:04:48.945865,8611efc2-3a31-4b7f-8f76-15881f3e7f40,B,1
2025-03-26 17:04:49.065458,f7332d70-89f5-4e89-85cb-52dd708eee48,B,1
2025-03-26 17:04:49.181547,41956bb6-ae2f-42dc-b086-8203cc8ca429,A,0
2025-03-26 17:04:49.286965,cabfa8e3-ded7-4083-ae44-ea53f5f488e9,B,1
2025-03-26 17:04:49.405476,17e6fd6e-050b-48a1-ae36-c97a62444151,B,1
2025-03-26 17:04:49.531306,a75640b1-6573-4c3c-88fd-03d67ab20c10,B,1
2025-03-26 17:04:49.649823,6d1b6be3-4567-4941-b86e-d056acdebd44,B,1
2025-03-26 17:04:49.776132,29083454-cbbe-458a-9c8f-fed9c472122b,B,1
2025-03-26 17:04:49.891332,56e907e4-ff01-42c7-b528-406280a3c574,B,1
2025-03-26 17:04:50.007039,6989afe9-b101-4b6d-b7ed-f5b67b83d244,B,0
2025-03-26 17:04:50.113128,6c4f2a4b-d170-40a6-8064-230a6304aff0,B,1
2025-03-26 17:04:50.224828,bc39707e-7e48-49ed-8c0c-13c3c939b81d,A,1
2025-03-26 17:04:50.336801,5729cdc4-4c58-42a4-9476-4abdee34827a,B,1
2025-03-26 17:04:50.451167,0999f05a-295d-4e58-aec3-cb818a039c5d,B,1
2025-03-26 17:04:50.567722,9a8a1a64-53b9-4dba-835b-1482a3081e95,B,1
2025-03-26 17:04:50.684174,96c1dc5b-3cb6-4983-8ba4-2287c1216a19,B,0
2025-03-26 17:04:50.793768,258e2e23-0c66-427f-b163-58802853be5a,B,1
2025-03-26 17:04:50.911436,544ae104-336d-4ff5-b572-18c458a19a5f,A,0
2025-03-26 17:04:51.017183,66434bc6-ebae-4996-bfd5-0b10f484b7f6,B,1
2025-03-26 17:04:51.129216,bfe8ea2f-f499-4a0d-ab8b-1c88005f600b,A,1
2025-03-26 17:04:51.245543,b50d14ab-5c6e-4aeb-85a5-3e81e6710a5f,A,0
2025-03-26 17:04:51.353691,5fa8ebad-4600-49b1-bd5c-a4d7fde1e3b4,A,1
2025-03-26 17:04:51.470940,0befb903-baa1-4511-aaee-bb1fa6e5f8b9,B,1
2025-03-26 17:04:51.585041,ab3de102-72b2-4cdd-ab0f-7e246fce6233,B,0
2025-03-26 17:04:51.694613,53b0160d-bb42-4df5-bf0f-a3560046cfea,A,0
2025-03-26 17:04:51.802319,aadd24dd-3fdc-4838-bf4b-732756bc7c10,A,1
2025-03-26 17:04:51.914902,eb9dbf42-9e87-4c55-92d8-4a284d394138,A,1
2025-03-26 17:04:52.034381,fda839e5-8b09-44af-bdf9-f0e71251d126,B,0
2025-03-26 17:04:52.141393,eb10b3fe-a93c-4569-898d-b4642e1d21a5,A,0
2025-03-26 17:04:52.250363,bdcf61bc-a0ff-4ab4-931c-709b6cb7d197,A,0
2025-03-26 17:04:52.361696,0524f019-0b96-457a-98e2-6f3c771fbfb2,A,1
2025-03-26 17:04:52.471192,a87eabae-de92-46b3-bc15-8e42588d55b0,A,0
2025-03-26 17:04:52.580721,bf92a199-6ba6-4093-83ba-158b289eec6a,A,0
2025-03-26 17:04:52.690350,8e8f6fca-c59d-49cb-9fdd-e97d4347fb3e,B,1
2025-03-26 17:04:52.808558,9c19cd48-e6b7-40d0-b1c8-36e6f03d32e9,A,0
2025-03-26 17:04:52.917056,66b0bf89-4df9-41c0-88ad-d3df0a15f6d0,A,1
2025-03-26 17:04:53.033783,359146ee-4ccc-457f-bd1d-27b97ad09151,B,1
2025-03-26 17:04:53.146469,d13323df-13b0-4a15-bf97-878cdb0d6140,A,0
2025-03-26 17:04:53.252812,53d94f67-a70c-4a96-b79c-0c9fcb7730df,A,1
2025-03-26 17:04:53.363294,7768cf21-17ac-48c5-bcaa-47b596c7365d,B,1
2025-03-26 17:04:53.479201,90a94a80-cbad-494c-ac9d-62e2b14c3417,B,1
2025-03-26 17:04:53.592623,7c07597f-4189-478f-825c-ad9c953a78dc,B,1
2025-03-26 17:04:53.705024,f3d5ab43-d674-47aa-8ea4-062ae2ebacea,B,1
2025-03-26 17:04:53.823230,c1ee546e-783f-4eab-8274-c41319b2970a,B,0
2025-03-26 17:04:53.927510,c4f59ed0-0f90-4dd3-bbc0-ee336eb5e3d7,B,1
2025-03-26 17:04:54.038509,f9f715f3-8828-4712-bb0c-401ba48fbcc4,A,0
2025-03-26 17:04:54.143315,a698ab4b-840e-4024-bd0c-d49da9b99f8f,A,0
2025-03-26 17:04:54.248570,cfa416e9-3351-4bfe-857e-8cabb36c8494,B,0
2025-03-26 17:04:54.353369,74f70e32-3e1c-4215-b4b4-c84e8e8e3728,A,0
2025-03-26 17:04:54.461440,fe90c9b5-8e03-4f62-9296-416df058c65f,A,1
2025-03-26 17:04:54.577463,c38d1304-f4f0-48e7-b904-f2f3922637fa,B,0
2025-03-26 17:04:54.688040,59f5f0aa-b3ca-4222-aae7-531ed4204044,B,1
2025-03-26 17:04:54.807145,9302f805-7090-4ed3-a784-0af9d6dda601,B,1
2025-03-26 17:04:54.920799,50d8c566-1f95-492c-acb3-7c23f165e057,A,0
2025-03-26 17:04:55.028173,0666c5e0-17fc-4b7a-8daf-e4a96155e8ca,B,1
2025-03-26 17:04:55.144463,c26e0ede-9215-475a-9e32-d511d8443ac2,A,0
2025-03-26 17:04:55.249521,ff83203a-32ac-44ef-8617-8bd33aea90f6,B,1
2025-03-26 17:04:55.367719,e0cea418-90d7-49bb-bc21-c3543e74eb14,B,1
2025-03-26 17:04:55.484397,68a4159c-2e2f-4e9c-abed-33fb5e2816b0,B,0
2025-03-26 17:04:55.593979,4e0ef8f8-6174-47c2-aeb6-b1fb66b2f63c,A,1
2025-03-26 17:04:55.714375,df3810dc-45c0-4b18-a143-afdab0be5a7e,B,0
2025-03-26 17:04:55.822951,5bd94e32-5d33-46d1-8569-5ab0d07e5766,A,0
2025-03-26 17:04:55.929221,8a1c32bb-d796-4aff-b933-42433db6b409,A,0
2025-03-26 17:04:56.036885,b517a462-5e98-4160-971d-ef77ad9a2395,B,1
2025-03-26 17:04:56.155714,2f54f57f-292a-403d-b041-b514d304172c,B,0
2025-03-26 17:04:56.263186,67c8f200-7b44-45eb-b7cc-1bcb01c6e28c,B,1
2025-03-26 17:04:56.378233,11ab6ccb-92e5-4576-86a4-77a728ac488d,B,1
2025-03-26 17:04:56.490341,2a6acf19-77ea-446f-9d21-4af31aa7b0f3,B,1
2025-03-26 17:04:56.604468,21ac7788-d25f-4899-bcb1-adf85e08994f,A,0
2025-03-26 17:04:56.714718,00b4cf5b-24e1-45cb-81ea-2bfea9c796c8,A,1
2025-03-26 17:04:56.831975,61fe5ba9-699d-482e-99ff-92afafb3444b,B,1
2025-03-26 17:04:56.947559,91a2f245-ae6c-4cf0-8247-32427b0ac8e3,B,1
2025-03-26 17:04:57.063047,135a60cf-1e0f-4be3-87d7-fd547e11c728,A,0
2025-03-26 17:04:57.169422,d7c8c722-0941-4e10-aff6-e9872aceb75d,B,0
2025-03-26 17:04:57.278067,6a181682-cd8a-4f91-96ce-549e4c96888c,B,0
2025-03-26 17:04:57.385769,1c94b67f-d9f0-429b-b014-538a1671f401,B,1
2025-03-26 17:04:57.504472,dbd9173b-5362-40ef-a223-db7a20162567,A,0
2025-03-26 17:04:57.610677,5f492027-d2ce-4d82-b94d-f09f53ebcbd6,A,0
2025-03-26 17:04:57.717015,d1a24600-0873-492d-ad50-77e7871dd51b,A,0
2025-03-26 17:04:57.825080,085736a8-e561-40a6-b94f-8045898e1dd3,A,1
2025-03-26 17:04:57.944360,f2429977-544f-4b5a-a49f-168a863753ef,A,0
2025-03-26 17:04:58.049818,d85dcadd-dad2-45b8-a45e-8fe75d44818e,A,0
2025-03-26 17:04:58.157710,b3806c07-fe7b-4974-9e8c-744860406636,A,0
2025-03-26 17:04:58.265257,5036b502-5254-46cb-8adf-88ea46eb8691,A,0
2025-03-26 17:04:58.372376,191d5cea-1d25-4401-b138-2da1f2a9cd4b,A,0
2025-03-26 17:04:58.478156,8ba7c470-398c-4db8-938f-f9f326225519,B,0
2025-03-26 17:04:58.587125,21ce5109-9d5e-462b-b6f5-e809d9765451,A,0
2025-03-26 17:04:58.699150,0afb0827-75c7-4230-ada2-00254c8f8b8d,A,0
2025-03-26 17:04:58.810733,0401abef-b81d-4288-a542-5ff69ed1a280,B,0
2025-03-26 17:04:58.920163,ed65f668-f6b7-408f-8daa-e50c140e3e7c,A,1
2025-03-26 17:04:59.038992,cce01971-a1e6-4053-beab-0caf2907856f,A,1
2025-03-26 17:04:59.156200,2581b4cc-fe75-43bb-8f80-5bd9398934e5,B,1
2025-03-26 17:04:59.268977,047a4709-275c-4ca6-a65c-6f3cf6f6f804,B,1
2025-03-26 17:04:59.385600,20ff4107-e05b-479c-b831-8f1d42b4dc0c,B,1
2025-03-26 17:04:59.517456,89b5945d-4e01-4df1-9c30-47628e93498f,A,1
2025-03-26 17:04:59.644823,1a6fdaa8-4656-4354-98fb-bc8583201c70,A,0
2025-03-26 17:04:59.756961,1e0d3af4-dd48-4f95-9541-3235e26cf651,A,0
2025-03-26 17:04:59.865438,a6f98954-cd8a-4e44-b2ae-bb803dab757e,A,1
2025-03-26 17:04:59.986212,8147a7da-9c05-4d40-b4c6-276306d911b8,A,0
2025-03-26 17:05:00.097076,b50aece4-f5d5-451f-b6c8-3fd448a9bf27,B,1
2025-03-26 17:05:00.207474,a49c5ea4-06f6-4c0d-9dec-e6bced5f12c1,B,0
2025-03-26 17:05:00.315226,012a51fa-9fcf-48a7-b05d-e7061aa94cbd,A,0
2025-03-26 17:05:00.422805,116412dc-e750-4550-8015-0a618e0ba72c,B,1
2025-03-26 17:05:00.537505,89e9b482-ee4f-4b77-af49-43b62f5bd555,B,0
2025-03-26 17:05:00.648941,e28e6860-c5bc-4cc2-88b1-32e5ceae8841,A,0
2025-03-26 17:05:00.758536,b485e714-8801-400f-92a8-cadb4d45aa70,B,1
2025-03-26 17:05:00.870614,5c4803b2-7649-42b6-a49a-87e0b4d77935,A,0
2025-03-26 17:05:00.977154,29eaf625-4db3-4096-8ddc-9500d0c1fe29,A,1
2025-03-26 17:05:01.094247,57928c18-b947-4499-9122-e0ef113c5622,A,1
2025-03-26 17:05:01.210053,fdc7a830-221e-4db4-926f-a8300e8a2495,A,1
2025-03-26 17:05:01.323745,f9e962c2-aa2f-46b3-9cfa-6c0b46440a1e,A,0
2025-03-26 17:05:01.430979,d25493ef-a25e-48c5-9e70-e508da967c02,B,1
2025-03-26 17:05:01.547094,320ddf1f-b638-4e8c-8897-3442a0be71a7,B,1
2025-03-26 17:05:01.664763,4a364d3a-dd84-4c58-b770-e55b828ffce2,B,1
2025-03-26 17:05:01.774991,85ce9937-cfd8-44d9-83ee-5a9ea9c3a1c3,B,0
2025-03-26 17:05:01.881200,6223f7e6-2e12-438f-9a07-771fa2f984af,A,0
2025-03-26 17:05:01.987800,5cdc852e-d3bc-425c-907e-5dc3d1ddb6ef,A,1
2025-03-26 17:05:02.103817,02d7efea-2fbf-4b28-a32e-372dd9efc9f6,B,1
2025-03-26 17:05:02.222755,5673e9ff-71f1-443e-93b2-2a8820d81200,B,1
2025-03-26 17:05:02.336795,e863176c-977d-426a-b81d-8cf99855a3a7,B,1
2025-03-26 17:05:02.452405,3b26b945-9204-43b0-a784-2a188907a941,A,0
2025-03-26 17:05:02.559534,73e639f9-ef72-4642-9abd-9cb37f7dc7d3,B,1
2025-03-26 17:05:02.675337,86b35648-a0c7-4ffb-9b5e-e98de3e1b990,A,1
2025-03-26 17:05:02.792570,61d46e3f-f8e9-4dc5-a25c-21d74b0242ab,B,1
2025-03-26 17:05:02.913263,92529c20-b4c6-46ae-bd52-44d8855c583d,A,0
2025-03-26 17:05:03.026266,b89c3097-6036-435a-b1c3-f8216ccfdd0f,B,1
2025-03-26 17:05:03.144681,5fe58122-16b0-4b0b-bd99-a1a4ceb64fe9,B,1
2025-03-26 17:05:03.261160,0d9997f6-54ec-47c5-b879-1e17a2aa705b,A,1
2025-03-26 17:05:03.373369,5d3cc291-4d6e-40b1-b576-913d6d2dff28,A,1
2025-03-26 17:05:03.483938,65ce3921-e478-4f7e-8c78-4b31f9f0d5a8,B,1
2025-03-26 17:05:03.598974,2bcc4b8d-eb61-4363-b3ac-db6c6887a8a6,A,1
2025-03-26 17:05:03.716419,3f2a7768-174a-4550-b21c-2ea114197c67,A,0
2025-03-26 17:05:03.825913,f3e2abc8-f02e-4e0c-9e2f-40d5bfdda37e,A,1
2025-03-26 17:05:03.945902,a385bf6f-a7f7-4d02-8104-d49ca1f6a800,A,0
2025-03-26 17:05:04.054858,9fd69b35-84e0-40e2-8702-697177e1b35d,B,0
2025-03-26 17:05:04.160653,0b7c3340-0d81-4d84-bd0b-0679840a03b0,A,0
2025-03-26 17:05:04.266462,86134424-6ace-42d2-b99c-102af202afbb,B,1
2025-03-26 17:05:04.379589,957cff5b-a17a-486e-a433-fe37f42c063e,A,0
2025-03-26 17:05:04.493157,085cd012-82e3-47ca-a654-d2519db0c91c,B,1
2025-03-26 17:05:04.615578,8a5588d2-71af-4266-bc5e-20fbe201c4e0,A,0
2025-03-26 17:05:04.727617,6f74c2a0-f3f0-4ffb-b454-39d5fe836a00,A,0
2025-03-26 17:05:04.838381,948403e2-5012-45a1-9417-e1d8c4bbe81e,A,0
2025-03-26 17:05:04.946977,24bf0da5-5eb7-4744-90ed-fa30d6af03e9,B,1
2025-03-26 17:05:05.059975,4a9c73a1-1aff-4cad-9c59-f04f089a388a,A,0
2025-03-26 17:05:05.167936,7c2b790c-2df5-4075-bc74-25a3757a7f59,B,0
2025-03-26 17:05:05.275820,69db25a0-f27b-4920-80a7-5c5d25be6f72,A,0
2025-03-26 17:05:05.382977,1983d978-aa47-4269-b329-c4b9dc5eeab7,B,1
2025-03-26 17:05:05.497255,85918958-1852-4fff-9698-6c3d2ad4f442,B,1
2025-03-26 17:05:05.614612,e8851f35-d4e2-4427-a8ba-98dd6678cf1c,B,1
2025-03-26 17:05:05.730149,7ab30c11-cfa3-47bb-bf7b-241fedab3a4e,A,1
2025-03-26 17:05:05.846553,6a3eb0fc-36b5-4435-afda-b94a15c9361e,A,0
2025-03-26 17:05:05.958497,5603cd55-8d75-4e60-873d-97fa8b69dc84,A,0
2025-03-26 17:05:06.068123,d94c94a8-2adf-4c4a-9f1b-f7796b042910,B,0
2025-03-26 17:05:06.176478,97c471db-b145-4d9d-a6de-8052df81ca56,B,1
2025-03-26 17:05:06.291904,f4884c57-3beb-4de5-a331-4ad06645a87c,B,1
2025-03-26 17:05:06.406503,e82aac9b-9995-42e7-a814-16821aedc24e,B,1
2025-03-26 17:05:06.528632,d6a7c2d1-8cec-4c36-9fe3-0c09fad6ebf3,A,1
2025-03-26 17:05:06.645303,ee20892f-72cc-4331-bc6c-37b6017a5c8a,B,0
2025-03-26 17:05:06.755609,f03b7ddd-d47d-47cf-ac94-8023b073a4e1,A,0
2025-03-26 17:05:06.861366,f75e228e-7205-4478-b0c8-471320f2afa9,A,1
2025-03-26 17:05:06.974355,03e78e7d-0fb5-4264-a5e1-acabfa95fc3f,A,0
2025-03-26 17:05:07.080791,83d44dff-78c1-4b5b-97d8-ba6fe4de0984,A,0
2025-03-26 17:05:07.188290,674edf98-5eca-490f-a0fb-967c9bd7d041,A,1
2025-03-26 17:05:07.304741,0780a3b6-abf5-45b9-8ab7-6f98380c0556,A,0
2025-03-26 17:05:07.412120,b497c369-dc6a-4b98-813b-5403b7bcef4c,B,1
2025-03-26 17:05:07.526682,3aa7e028-e495-418d-b230-e40cbdaa364f,A,0
2025-03-26 17:05:07.635897,bc13a7a3-985b-44ae-af3c-1e206749492b,A,1
2025-03-26 17:05:07.756800,0dd9023c-8a2c-49a8-818a-854a12c6bf7d,A,0
2025-03-26 17:05:07.867055,04591aaa-3119-4d77-8350-6724475d9c1f,B,1
2025-03-26 17:05:07.986216,f74d5870-0f33-4777-a2e7-754a29f587e1,B,1
2025-03-26 17:05:08.107843,bbb57fac-5135-4ea4-922d-dca78a53419f,A,1
2025-03-26 17:05:08.223461,8fff9d1d-e9b3-4515-9689-2dcf6387a8b4,B,1
2025-03-26 17:05:08.343489,e2fedea9-be5f-4696-9081-45405f96c1dd,A,0
2025-03-26 17:05:08.453128,9552bd24-4c45-4aa8-b5f5-c8fed2bceb4d,A,0
2025-03-26 17:05:08.563039,886cd6e1-e0cd-4c62-84b2-b1d44244ab4a,B,1
2025-03-26 17:05:08.683041,8a18943b-b936-48fc-88b9-85906f9007d7,A,0
2025-03-26 17:05:08.788959,5f82f306-cf75-4292-b27d-5532fd980cbd,B,1
2025-03-26 17:05:08.909257,b1e37a60-a3a8-4679-b31a-0d7b7ad2a7e2,B,1
2025-03-26 17:05:09.027357,5b0faa5e-2d51-4ed2-bf87-cd41918bc01f,B,1
2025-03-26 17:05:09.139732,62ac1992-0f31-461e-9e33-c7eeea3c7c4e,B,1
2025-03-26 17:05:09.256215,cade9152-05fa-4eb3-9d5a-a585f8be8030,A,1
2025-03-26 17:05:09.374864,c071ea61-0067-44cc-83ff-a88b7c3ddbab,B,1
2025-03-26 17:05:09.492132,36dfa8c7-072b-4f6a-b096-d5d3b347dc6c,A,1
2025-03-26 17:05:09.610215,f9e33b38-4cf9-4b1f-92d7-da62a572005e,B,1
2025-03-26 17:05:09.732592,72e6a7f9-9eaf-483d-bacd-415eaaf4f5c6,A,1
2025-03-26 17:05:09.854572,db5793fb-d3d9-4b36-bcb6-17d100492faa,A,1
2025-03-26 17:05:09.968629,61f70028-0aab-4c48-afcb-94135632985a,B,1
2025-03-26 17:05:10.082666,d56414f7-a3c8-4728-a8fd-0769ecca8140,B,1
2025-03-26 17:05:10.197720,b8591b3d-bf11-467b-98e1-c1b8b98e0ab4,B,1
2025-03-26 17:05:10.310924,1563a67c-3eba-45c4-bc38-f475ae58b993,A,0
2025-03-26 17:05:10.421736,0112fdfd-0d1e-4217-8342-c768e4c2980a,B,1
2025-03-26 17:05:10.536116,8f50cbe6-ef20-45a2-8634-6a2b19f067df,B,1
2025-03-26 17:05:10.648886,eef8703b-1724-4b4a-a0f8-04a4d7ab321a,A,0
2025-03-26 17:05:10.756695,d577760d-59f0-4c38-b168-712e6364e7ed,A,0
2025-03-26 17:05:10.867821,c11a2213-23e1-487a-95a6-8be98600085b,B,1
2025-03-26 17:05:10.983152,ee125b08-672c-4789-8ef0-8b6abe33cb2c,B,0
2025-03-26 17:05:11.090414,b1b936c2-6ac0-4679-9ecd-5c789336d547,B,1
2025-03-26 17:05:11.208387,f30cec2e-e08c-4109-aab6-66b76ebae069,A,1
2025-03-26 17:05:11.323886,c5ca6f4c-0c33-4c45-92c8-36ab9de22cd8,A,1
2025-03-26 17:05:11.439974,f16a3d7f-5c31-4e47-980e-bea1e0ee297a,A,0
2025-03-26 17:05:11.546708,e4b2e484-276a-45ab-9f28-e4537d974556,B,1
2025-03-26 17:05:11.658401,fbc249bf-3ac7-4bef-bd02-1ef43c31dabf,B,0
2025-03-26 17:05:11.764276,06293cf5-1463-432c-bb3b-d7da17f56de4,A,0
2025-03-26 17:05:11.870444,8b5480eb-85b5-49a2-a75f-27c9f59d252f,A,0
2025-03-26 17:05:11.975683,f574d19d-ab39-48a2-86ea-b492288de7ec,A,0
2025-03-26 17:05:12.082413,cddb10a8-6775-47f9-9791-6490a134cd15,A,1
2025-03-26 17:05:12.197141,1f6fa7da-bd61-4434-b157-aec4b252985f,A,0
2025-03-26 17:05:12.308834,cc413320-6174-44e5-a599-1399265fe3c4,A,0
2025-03-26 17:05:12.415940,0563ced3-7455-42bf-9a93-29571f41a345,A,1
2025-03-26 17:05:12.531441,dee9620c-6d45-4636-8a68-6958f9121d2f,B,0
2025-03-26 17:05:12.640935,1276610d-98c8-42cc-b9c3-6588032f26af,B,1
2025-03-26 17:05:12.755486,9b3cd812-c306-41e8-ab50-66edc2b37b15,B,1
2025-03-26 17:05:12.869544,2aa63031-1c67-4dad-8ce3-25f1b128bc29,B,0
2025-03-26 17:05:12.976906,655c795b-abad-49ec-bdca-f7a152e902d4,A,0
2025-03-26 17:05:13.084057,6cb218e9-466e-483d-8dac-1c5ef8f6eb3a,B,0
2025-03-26 17:05:13.191115,3e26be7d-e1c6-4151-b58c-d53517373a30,B,1
2025-03-26 17:05:13.311214,c216dff3-c1ee-42e3-a4a3-f2d419b3380e,A,1
2025-03-26 17:05:13.429377,f7df642d-4934-4397-943e-ff4f899155f8,B,1
2025-03-26 17:05:13.549392,68405dfd-f69d-458c-abf9-60ba8f6bf5f6,A,0
2025-03-26 17:05:13.656292,26ae6cc7-4688-446c-86d5-f579fe18c79a,A,1
2025-03-26 17:05:13.774175,ec09afdb-c440-4ec1-b7cf-0af0d94858e4,A,0
2025-03-26 17:05:13.883120,49a7cf3e-5f56-4cf5-86ef-c1005903628d,A,1
2025-03-26 17:05:13.999143,1e18049f-a8db-434d-bde3-be345cf95e0b,A,1
2025-03-26 17:05:14.113004,6750c8fb-9c1c-449f-a7e0-77b6e99cdf88,A,0
2025-03-26 17:05:14.222054,3f662c6d-a888-45de-a768-873cd0a189bf,B,1
2025-03-26 17:05:14.335058,1dae1d79-adbe-4548-81dc-abcaa97d6f1f,A,0
2025-03-26 17:05:14.442184,3850cf7b-cbdc-4aa3-ae1b-c9d164987967,B,1
2025-03-26 17:05:14.558477,7be2d860-a676-4b3e-8075-ee8078ca3b6c,B,0
2025-03-26 17:05:14.669002,b0247c81-e0d9-4ebc-b0e9-055d3ffab080,A,0
2025-03-26 17:05:14.777747,a531ba39-e74e-476b-ba5b-df9702fa91e4,A,0
2025-03-26 17:05:14.884574,1d5d62cd-bb2f-4310-a447-e8d678a9f13d,B,1
2025-03-26 17:05:15.001327,ee1951ac-3420-4f85-a1f7-fa175c389e04,A,0
2025-03-26 17:05:15.110063,63bcfdc6-445f-42e8-8d21-dc25764d4bc1,B,0
2025-03-26 17:05:15.218191,b1649ea5-9830-4853-8acf-aa2cd4aba664,A,1
2025-03-26 17:05:15.333334,6f238825-fec1-493e-bbef-39fba218d08d,A,0
2025-03-26 17:05:15.443216,c8186233-cb48-4b8e-a018-2221ac447bcf,A,0
2025-03-26 17:05:15.549813,0a8016a7-3ac6-41e3-a96b-afde5e0264c3,B,1
2025-03-26 17:05:15.663337,8efa9163-4c1a-41f3-9a95-0b7200ae3c81,A,1
2025-03-26 17:05:15.780874,c0bc4a09-3a84-44d1-9060-0b0429f661d1,A,0
2025-03-26 17:05:15.889167,7e68c051-69d3-416f-a147-b947843d547f,A,0
2025-03-26 17:05:16.003261,e84e42f8-4209-4c75-ac76-2e1935e24d20,A,0
2025-03-26 17:05:16.110455,ae57c0be-5acb-48c1-ab7f-41a284a5f5ee,B,0
2025-03-26 17:05:16.219492,bf0b71f7-3444-461e-bcba-772ce7b2ec5d,A,0
2025-03-26 17:05:16.330103,4dbff062-2815-4f1e-a78b-8d5ebab29719,B,0
2025-03-26 17:05:16.442660,45351355-428d-44b1-bfe8-00707f266acd,A,0
2025-03-26 17:05:16.556491,e040bdbb-8342-404b-bdcc-8535a65de668,A,0
2025-03-26 17:05:16.666673,58bb30cf-4e5b-4172-84a8-ac639396164f,A,1
2025-03-26 17:05:16.780841,25cf8965-20f6-4078-9eca-ae078002796a,B,0
2025-03-26 17:05:16.890982,1c4960fd-e5a0-401f-a8fb-9e8ca926eac0,A,0
2025-03-26 17:05:17.001737,a329a67d-2815-4866-8e2c-9310f4e91b0e,A,1
2025-03-26 17:05:17.118801,dba7c0fe-710d-4d5a-9774-5c5bd6a5b94b,A,0
2025-03-26 17:05:17.226503,5a4e7fb8-b540-4634-834d-7e61437a75ad,A,1
2025-03-26 17:05:17.340786,1879ed17-8acd-4128-a0b2-a6927bfbb0a4,A,0
2025-03-26 17:05:17.448517,601662df-2367-416c-bae2-ec06fb547580,B,1
2025-03-26 17:05:17.565374,824a4d48-f64e-4b30-af9b-414ca28c7b22,A,0
2025-03-26 17:05:17.672923,34bcbead-5a3b-46e7-8c18-724aada1fc67,B,1
2025-03-26 17:05:17.786602,361abd99-1ed1-4096-9557-a54d108c1f8d,B,1
2025-03-26 17:05:17.903652,6dbcba76-ba19-4f2b-bc5b-673a63b121f1,A,0
2025-03-26 17:05:18.010944,5f4c07e2-2510-4dc2-90e7-f6fa5a5c7fc4,A,0
2025-03-26 17:05:18.120705,4a8733d7-f25d-4336-aa37-f79da0d3f946,A,0
2025-03-26 17:05:18.226486,f0802977-c6c9-49d5-b673-5ef70455ae12,B,1
